期間,資產合計=負債淨值合計_原始值,資產合計=負債淨值合計_年增率(%),資產--放款_原始值,資產--放款_年增率(%),資產--對非金融機構證券投資-政府機關_原始值,資產--對非金融機構證券投資-政府機關_年增率(%),資產--對非金融機構證券投資-公營事業_原始值,資產--對非金融機構證券投資-公營事業_年增率(%),資產--對非金融機構證券投資-民營企業_原始值,資產--對非金融機構證券投資-民營企業_年增率(%),資產--對金融機構證券投資_原始值,資產--對金融機構證券投資_年增率(%),資產--對金融機構債權-中央銀行_原始值,資產--對金融機構債權-中央銀行_年增率(%),資產--對金融機構債權-其他貨幣機構_原始值,資產--對金融機構債權-其他貨幣機構_年增率(%),資產--對金融機構債權-人壽保險公司等_原始值,資產--對金融機構債權-人壽保險公司等_年增率(%),資產--庫存現金_原始值,資產--庫存現金_年增率(%),資產--其他資產_原始值,資產--其他資產_年增率(%),負債與淨值--企業及個人存款-計_原始值,負債與淨值--企業及個人存款-計_年增率(%),負債與淨值--企業及個人存款-支票存款_原始值,負債與淨值--企業及個人存款-支票存款_年增率(%),負債與淨值--企業及個人存款-活期存款_原始值,負債與淨值--企業及個人存款-活期存款_年增率(%),負債與淨值--企業及個人存款-活期儲蓄存款_原始值,負債與淨值--企業及個人存款-活期儲蓄存款_年增率(%),負債與淨值--企業及個人存款-定期存款_原始值,負債與淨值--企業及個人存款-定期存款_年增率(%),負債與淨值--企業及個人存款-定期儲蓄存款_原始值,負債與淨值--企業及個人存款-定期儲蓄存款_年增率(%),負債與淨值--政府存款_原始值,負債與淨值--政府存款_年增率(%),負債與淨值--對金融機構負債-其他貨幣機構_原始值,負債與淨值--對金融機構負債-其他貨幣機構_年增率(%),負債與淨值--對金融機構負債-人壽保險公司等_原始值,負債與淨值--對金融機構負債-人壽保險公司等_年增率(%),負債與淨值--其他負債_原始值,負債與淨值--其他負債_年增率(%),負債與淨值--淨值_原始值,負債與淨值--淨值_年增率(%)
2005M09,"1,519,038",4.24,"503,457",8.47,"3,958",22.84,-,-,"7,354",-44.59,"22,612",11.63,"22,107",8.77,"779,330",3.35,-,-,"14,161",-1.14,"166,059",-0.92,"1,297,441",3.56,"6,416",-2.28,"150,270",7.93,"342,280",8.98,"151,702",-2.77,"646,773",1.53,"60,798",1.97,622,90.80,-,-,"75,845",16.58,"84,332",6.35
2005M10,"1,521,556",3.74,"507,729",9.44,"3,714",16.28,-,-,"6,292",-54.83,"22,238",5.61,"22,028",8.13,"772,776",1.88,-,-,"14,154",7.67,"172,625",-0.01,"1,297,135",3.12,"6,727",-5.60,"151,117",7.84,"341,925",7.28,"149,569",-4.16,"647,797",1.89,"57,192",-1.11,748,337.43,-,-,"81,623",14.65,"84,858",6.46
2005M11,"1,533,108",4.49,"520,379",11.44,"3,813",-6.73,-,-,"5,567",-58.41,"22,774",5.21,"21,984",5.01,"766,598",1.87,-,-,"15,003",2.08,"176,990",2.33,"1,301,295",3.28,"6,896",4.03,"152,828",7.57,"346,118",7.93,"146,498",-5.62,"648,955",2.15,"57,279",-0.66,794,-3.76,-,-,"88,647",28.88,"85,093",6.37
2005M12,"1,529,456",3.18,"528,161",11.15,"4,391",-5.65,-,-,"5,827",-52.25,"22,764",4.60,"22,144",4.78,"768,727",0.45,-,-,"13,410",0.02,"164,032",-2.74,"1,311,300",2.99,"8,016",27.34,"155,279",6.58,"352,743",7.10,"144,451",-7.43,"650,811",2.35,"58,024",-1.80,559,-84.30,-,-,"77,239",11.30,"82,334",6.96
2006M01,"1,536,893",3.77,"537,391",12.91,"5,262",-4.60,-,-,"4,665",-60.32,"22,677",1.02,"22,417",4.63,"751,582",-0.31,-,-,"17,755",-22.87,"175,144",4.85,"1,307,802",2.54,"8,095",11.06,"151,384",4.02,"353,149",6.73,"143,566",-7.96,"651,608",2.50,"51,930",-10.78,"4,058",215.80,-,-,"90,407",31.53,"82,696",6.74
2006M02,"1,541,591",3.28,"540,193",13.63,"4,223",-28.09,-,-,"3,992",-65.62,"22,826",0.65,"22,781",5.14,"756,725",-1.40,-,-,"14,709",-5.99,"176,142",2.22,"1,315,968",2.41,"7,847",14.89,"156,878",7.07,"353,010",4.91,"143,272",-8.57,"654,961",2.59,"52,739",-8.71,422,20.23,-,-,"89,193",24.06,"83,269",7.17
2006M03,"1,529,528",2.71,"547,532",14.49,"4,759",-23.19,-,-,"4,074",-69.35,"23,085",0.67,"22,936",5.72,"746,021",-2.53,-,-,"14,353",-2.57,"166,768",0.03,"1,310,768",2.15,"6,012",-3.34,"154,573",5.34,"353,075",5.48,"141,133",-9.43,"655,975",2.55,"52,119",-8.69,669,-62.85,-,-,"81,930",19.61,"84,042",6.88
2006M04,"1,539,499",2.63,"554,162",15.08,"4,848",-21.09,-,-,"3,711",-70.47,"23,802",4.97,"22,839",4.65,"743,081",-3.25,-,-,"15,012",2.59,"172,044",-0.32,"1,313,098",2.20,"7,352",-4.57,"154,270",5.75,"355,274",5.95,"139,647",-10.48,"656,555",2.60,"53,984",-9.30,391,22.19,-,-,"87,305",14.72,"84,721",7.00
2006M05,"1,541,860",2.64,"561,792",15.65,"4,720",-24.73,-,-,"4,310",-62.70,"25,224",10.50,"22,926",5.26,"733,005",-4.57,-,-,"15,198",-1.41,"174,685",2.43,"1,306,182",1.77,"7,673",17.59,"153,258",4.26,"351,170",5.15,"137,948",-11.40,"656,133",2.47,"54,480",-9.99,"1,213",180.79,-,-,"95,723",22.72,"84,262",5.65
2006M06,"1,530,183",1.68,"571,444",16.74,"5,352",-23.97,-,-,"3,688",-64.98,"25,241",9.36,"22,981",4.63,"723,690",-6.67,-,-,"14,033",0.82,"163,754",0.17,"1,305,147",1.20,"6,236",-4.27,"154,677",4.14,"351,156",3.80,"137,526",-10.93,"655,552",2.12,"57,010",-8.77,623,16.01,-,-,"82,596",15.33,"84,807",5.29
2006M07,"1,532,370",0.69,"578,159",17.00,"5,878",-2.86,-,-,"3,680",-61.11,"25,421",12.09,"22,987",5.20,"716,952",-8.63,-,-,"15,444",6.11,"163,849",-2.76,"1,307,992",0.65,"6,366",-13.81,"155,661",3.68,"352,487",2.09,"137,655",-10.54,"655,823",2.01,"54,590",-14.69,261,80.00,-,-,"84,213",8.86,"85,314",5.47
2006M08,"1,528,558",0.52,"585,627",17.48,"6,174",41.61,-,-,"3,798",-53.31,"25,371",13.29,"23,322",5.80,"711,588",-9.01,-,-,"14,054",1.90,"158,624",-6.38,"1,308,917",0.81,"6,121",-6.86,"156,378",3.57,"352,384",2.96,"138,295",-9.57,"655,739",1.57,"53,947",-11.55,278,9.45,-,-,"79,345",2.73,"86,071",2.67
2006M09,"1,534,185",1.00,"593,807",17.95,"5,891",48.84,-,-,"3,394",-53.85,"25,194",11.42,"23,421",5.94,"707,053",-9.27,-,-,"13,573",-4.15,"161,852",-2.53,"1,309,288",0.91,"7,517",17.16,"155,467",3.46,"353,883",3.39,"137,746",-9.20,"654,675",1.22,"54,796",-9.87,434,-30.23,-,-,"83,028",9.47,"86,639",2.74
2006M10,"1,530,074",0.56,"597,434",17.67,"5,660",52.40,-,-,"3,147",-49.98,"25,064",12.71,"23,524",6.79,"698,697",-9.59,-,-,"14,446",2.06,"162,102",-6.10,"1,306,355",0.71,"6,427",-4.46,"156,509",3.57,"353,151",3.28,"136,542",-8.71,"653,726",0.92,"53,151",-7.07,534,-28.61,-,-,"82,957",1.63,"87,077",2.61
2006M11,"1,535,866",0.18,"599,851",15.27,"7,063",85.23,-,-,"3,158",-43.27,"25,216",10.72,"23,520",6.99,"702,469",-8.37,-,-,"15,347",2.29,"159,242",-10.03,"1,308,875",0.58,"6,331",-8.19,"158,578",3.76,"355,357",2.67,"136,044",-7.14,"652,565",0.56,"55,467",-3.16,634,-20.15,-,-,"83,391",-5.93,"87,499",2.83
2006M12,"1,543,428",0.91,"606,904",14.91,"7,972",81.55,-,-,"3,247",-44.28,"25,142",10.45,"23,681",6.94,"705,985",-8.16,-,-,"14,122",5.31,"156,375",-4.67,"1,318,321",0.54,"7,934",-1.02,"161,062",3.72,"361,783",2.56,"136,534",-5.48,"651,008",0.03,"55,925",-3.62,948,69.59,-,-,"84,160",8.96,"84,074",2.11
2007M01,"1,534,416",-0.16,"609,581",13.43,"7,795",48.14,-,-,"2,703",-42.06,"24,940",9.98,"23,911",6.66,"700,490",-6.80,-,-,"16,214",-8.68,"148,782",-15.05,"1,315,981",0.63,"6,728",-16.89,"161,091",6.41,"361,232",2.29,"137,709",-4.08,"649,221",-0.37,"54,846",5.62,"1,779",-56.16,-,-,"76,698",-15.16,"85,112",2.92
2007M02,"1,538,540",-0.20,"612,669",13.42,"6,164",45.96,-,-,"1,635",-59.04,"24,935",9.24,"24,132",5.93,"694,523",-8.22,-,-,"21,308",44.86,"153,174",-13.04,"1,319,992",0.31,"7,816",-0.40,"160,301",2.18,"364,614",3.29,"138,197",-3.54,"649,064",-0.90,"52,017",-1.37,887,110.19,-,-,"80,099",-10.20,"85,545",2.73
2007M03,"1,539,343",0.64,"617,552",12.79,"7,710",62.01,-,-,"1,898",-53.41,"24,957",8.11,"24,296",5.93,"693,603",-7.03,-,-,"15,023",4.67,"154,304",-7.47,"1,319,751",0.69,"7,212",19.96,"160,349",3.74,"363,609",2.98,"137,908",-2.29,"650,673",-0.81,"52,335",0.41,379,-43.35,-,-,"81,063",-1.06,"85,815",2.11
2007M04,"1,532,408",-0.46,"621,730",12.19,"6,959",43.54,-,-,"2,008",-45.89,"24,786",4.13,"24,336",6.55,"687,473",-7.48,-,-,"16,862",12.32,"148,254",-13.83,"1,315,396",0.18,"6,706",-8.79,"160,525",4.05,"361,500",1.75,"136,974",-1.91,"649,691",-1.05,"52,057",-3.57,506,29.41,-,-,"77,789",-10.90,"86,660",2.29
2007M05,"1,537,753",-0.27,"624,971",11.25,"6,597",39.77,-,-,"2,336",-45.80,"24,299",-3.67,"24,353",6.22,"688,690",-6.05,-,-,"16,056",5.65,"150,451",-13.87,"1,310,550",0.33,"6,161",-19.71,"160,778",4.91,"358,922",2.21,"136,270",-1.22,"648,419",-1.18,"58,294",7.00,586,-51.69,-,-,"80,873",-15.51,"87,450",3.78
2007M06,"1,552,270",1.44,"630,298",10.30,"8,674",62.07,-,-,"3,840",4.12,"24,286",-3.78,"24,256",5.55,"686,153",-5.19,-,-,"14,314",2.00,"160,449",-2.02,"1,316,811",0.89,"7,617",22.15,"161,421",4.36,"364,928",3.92,"135,243",-1.66,"647,602",-1.21,"59,307",4.03,577,-7.38,-,-,"87,556",6.01,"88,019",3.79
2007M07,"1,539,985",0.50,"637,968",10.34,"9,416",60.19,-,-,"3,521",-4.32,"24,016",-5.53,"24,309",5.75,"678,632",-5.34,-,-,"16,122",4.39,"146,001",-10.89,"1,313,287",0.40,"6,305",-0.96,"163,062",4.75,"364,656",3.45,"134,189",-2.52,"645,075",-1.64,"58,940",7.97,981,275.86,-,-,"78,072",-7.29,"88,705",3.97
2007M08,"1,530,978",0.16,"648,520",10.74,"7,562",22.48,-,-,"2,422",-36.23,"23,819",-6.12,"24,582",5.40,"664,215",-6.66,-,-,"14,467",2.94,"145,391",-8.34,"1,303,365",-0.42,"5,944",-2.89,"161,592",3.33,"358,159",1.64,"133,529",-3.45,"644,141",-1.77,"58,468",8.38,"1,605",477.34,-,-,"77,845",-1.89,"89,695",4.21
2007M09,"1,536,835",0.17,"651,409",9.70,"7,017",19.11,-,-,"1,910",-43.72,"22,936",-8.96,"24,520",4.69,"662,296",-6.33,-,-,"14,898",9.76,"151,849",-6.18,"1,301,838",-0.57,"7,421",-1.28,"160,073",2.96,"358,096",1.19,"133,091",-3.38,"643,157",-1.76,"60,692",10.76,895,106.22,-,-,"83,040",0.01,"90,370",4.31
2007M10,"1,530,732",0.04,"663,489",11.06,"7,118",25.76,-,-,"2,224",-29.33,"22,426",-10.53,"24,439",3.89,"648,695",-7.16,-,-,"15,118",4.65,"147,223",-9.18,"1,298,960",-0.57,"6,191",-3.67,"161,228",3.02,"358,134",1.41,"131,371",-3.79,"642,036",-1.79,"58,851",10.72,"2,085",290.45,-,-,"79,909",-3.67,"90,927",4.42
2007M11,"1,526,574",-0.61,"669,386",11.59,"6,340",-10.24,-,-,"2,211",-29.99,"22,349",-11.37,"24,559",4.42,"639,730",-8.93,-,-,"15,105",-1.58,"146,894",-7.75,"1,289,385",-1.49,"6,020",-4.91,"160,094",0.96,"352,679",-0.75,"129,734",-4.64,"640,858",-1.79,"61,079",10.12,"3,437",442.11,-,-,"81,455",-2.32,"91,218",4.25
2007M12,"1,524,303",-1.24,"676,296",11.43,"7,302",-8.40,-,-,"2,251",-30.67,"22,556",-10.29,"24,599",3.88,"637,074",-9.76,-,-,"14,835",5.05,"139,390",-10.86,"1,296,041",-1.69,"6,345",-20.03,"162,959",1.18,"358,002",-1.05,"128,545",-5.85,"640,190",-1.66,"61,522",10.01,"2,738",188.82,-,-,"75,352",-10.47,"88,650",5.44
2008M01,"1,527,465",-0.45,"680,960",11.71,"7,679",-1.49,-,-,"1,683",-37.74,"22,683",-9.05,"24,823",3.81,"625,352",-10.73,-,-,"25,947",60.03,"138,338",-7.02,"1,292,881",-1.76,"6,720",-0.12,"161,445",0.22,"358,549",-0.74,"126,950",-7.81,"639,217",-1.54,"59,172",7.89,"8,107",355.71,-,-,"77,783",1.41,"89,522",5.18
2008M02,"1,529,377",-0.60,"682,279",11.36,"5,357",-13.09,-,-,"1,764",7.89,"22,481",-9.84,"25,099",4.01,"626,337",-9.82,-,-,"16,566",-22.25,"149,494",-2.40,"1,297,958",-1.67,"6,573",-15.90,"161,966",1.04,"361,000",-0.99,"127,234",-7.93,"641,185",-1.21,"57,602",10.74,"1,009",13.75,-,-,"82,807",3.38,"90,001",5.21
2008M03,"1,518,698",-1.34,"687,150",11.27,"6,066",-21.32,-,-,"1,913",0.79,"22,457",-10.02,"25,124",3.41,"615,953",-11.20,-,-,"15,370",2.31,"144,665",-6.25,"1,289,265",-2.31,"6,107",-15.32,"160,606",0.16,"357,028",-1.81,"127,398",-7.62,"638,126",-1.93,"57,481",9.83,849,124.01,-,-,"80,798",-0.33,"90,305",5.23
2008M04,"1,519,875",-0.82,"689,633",10.92,"5,397",-22.45,-,-,"2,131",6.13,"22,378",-9.72,"25,157",3.37,"616,718",-10.29,-,-,"16,813",-0.29,"141,648",-4.46,"1,288,854",-2.02,"6,393",-4.67,"160,448",-0.05,"356,931",-1.26,"127,890",-6.63,"637,192",-1.92,"59,563",14.42,"1,965",288.34,-,-,"78,359",0.73,"91,134",5.16
2008M05,"1,523,849",-0.90,"690,031",10.41,"5,539",-16.04,-,-,"2,253",-3.55,"22,323",-8.13,"25,152",3.28,"618,030",-10.26,-,-,"15,756",-1.87,"144,765",-3.78,"1,284,272",-2.01,"7,297",18.44,"158,794",-1.23,"353,157",-1.61,"128,492",-5.71,"636,532",-1.83,"62,637",7.45,"1,113",89.93,-,-,"83,847",3.68,"91,980",5.18
2008M06,"1,518,907",-2.15,"693,164",9.97,"6,219",-28.30,-,-,"2,121",-44.77,"22,216",-8.52,"25,066",3.34,"615,556",-10.29,-,-,"14,893",4.04,"139,672",-12.95,"1,281,554",-2.68,"6,311",-17.15,"159,536",-1.17,"351,380",-3.71,"128,439",-5.03,"635,888",-1.81,"64,946",9.51,"1,602",177.64,-,-,"78,202",-10.68,"92,603",5.21
2008M07,"1,528,140",-0.77,"696,176",9.12,"6,158",-34.60,-,-,"1,661",-52.83,"22,119",-7.90,"24,915",2.49,"619,097",-8.77,-,-,"15,839",-1.76,"142,175",-2.62,"1,286,415",-2.05,"6,251",-0.86,"161,223",-1.13,"354,418",-2.81,"128,294",-4.39,"636,229",-1.37,"65,643",11.37,"1,507",53.62,-,-,"81,266",4.09,"93,309",5.19
2008M08,"1,527,982",-0.20,"698,064",7.64,"6,095",-19.40,-,-,"1,617",-33.24,"22,062",-7.38,"29,665",20.68,"613,846",-7.58,-,-,"13,770",-4.82,"142,863",-1.74,"1,288,940",-1.11,"7,039",18.42,"159,827",-1.09,"354,518",-1.02,"130,269",-2.44,"637,287",-1.06,"63,531",8.66,739,-53.96,-,-,"80,707",3.68,"94,065",4.87
2008M09,"1,526,154",-0.70,"696,616",6.94,"5,166",-26.38,-,-,"1,515",-20.68,"21,983",-4.16,"29,737",21.28,"613,540",-7.36,-,-,"14,876",-0.15,"142,721",-6.01,"1,283,868",-1.38,"9,478",27.72,"157,195",-1.80,"348,505",-2.68,"131,584",-1.13,"637,106",-0.94,"64,900",6.93,930,3.91,-,-,"82,004",-1.25,"94,452",4.52
2008M10,"1,520,511",-0.67,"699,528",5.43,"5,735",-19.43,-,-,"1,194",-46.31,"21,927",-2.23,"27,594",12.91,"613,694",-5.40,-,-,"14,402",-4.74,"136,437",-7.33,"1,282,614",-1.26,"5,480",-11.48,"157,787",-2.13,"348,662",-2.64,"133,199",1.39,"637,486",-0.71,"64,323",9.30,"1,138",-45.42,-,-,"77,302",-3.26,"95,134",4.63
2008M11,"1,531,023",0.29,"699,388",4.48,"5,633",-11.15,-,-,"1,299",-41.25,"21,719",-2.82,"24,950",1.59,"623,028",-2.61,-,-,"15,018",-0.58,"139,988",-4.70,"1,287,158",-0.17,"6,510",8.14,"158,716",-0.86,"350,123",-0.72,"133,223",2.69,"638,586",-0.35,"65,607",7.41,724,-78.94,-,-,"81,934",0.59,"95,600",4.80
2008M12,"1,533,192",0.58,"698,718",3.32,"7,763",6.31,-,-,"1,323",-41.23,"21,185",-6.08,"24,971",1.51,"633,397",-0.58,-,-,"15,389",3.73,"130,446",-6.42,"1,300,833",0.37,"5,715",-9.93,"161,781",-0.72,"358,311",0.09,"133,091",3.54,"641,935",0.27,"65,855",7.04,541,-80.24,-,-,"74,325",-1.36,"91,638",3.37
2009M01,"1,528,057",0.04,"696,000",2.21,"5,598",-27.10,-,-,"1,837",9.15,"21,279",-6.19,"25,172",1.41,"632,156",1.09,-,-,"18,131",-30.12,"127,884",-7.56,"1,300,751",0.61,"6,142",-8.60,"158,219",-2.00,"361,849",0.92,"132,416",4.31,"642,125",0.45,"61,457",3.86,687,-91.53,-,-,"73,176",-5.92,"91,986",2.75
2009M02,"1,547,209",1.17,"687,793",0.81,"4,078",-23.88,-,-,"1,264",-28.34,"21,186",-5.76,"25,536",1.74,"660,590",5.47,-,-,"15,842",-4.37,"130,920",-12.42,"1,317,820",1.53,"6,503",-1.06,"164,110",1.32,"371,391",2.88,"132,591",4.21,"643,225",0.32,"61,788",7.27,352,-65.11,-,-,"75,036",-9.38,"92,213",2.46
2009M03,"1,546,334",1.82,"684,536",-0.38,"3,952",-34.85,-,-,"1,254",-34.45,"21,027",-6.37,"25,566",1.76,"663,356",7.70,-,-,"15,795",2.77,"130,848",-9.55,"1,318,068",2.23,"5,526",-9.51,"165,496",3.04,"374,136",4.79,"131,151",2.95,"641,759",0.57,"58,887",2.45,699,-17.67,-,-,"76,238",-5.64,"92,442",2.37
2009M04,"1,544,320",1.61,"685,347",-0.62,"3,377",-37.43,-,-,"1,078",-49.41,"20,897",-6.62,"25,440",1.12,"666,298",8.04,-,-,"16,542",-1.61,"125,341",-11.51,"1,317,999",2.26,"5,669",-11.32,"166,169",3.57,"375,606",5.23,"130,092",1.72,"640,463",0.51,"61,108",2.59,815,-58.52,-,-,"71,594",-8.63,"92,804",1.83
2009M05,"1,560,685",2.42,"686,036",-0.58,"3,560",-35.73,-,-,860,-61.83,"20,833",-6.67,"25,474",1.28,"673,603",8.99,-,-,"16,008",1.60,"134,311",-7.22,"1,323,277",3.04,"6,241",-14.47,"167,103",5.23,"380,838",7.84,"129,455",0.75,"639,640",0.49,"61,909",-1.16,862,-22.55,-,-,"81,410",-2.91,"93,227",1.36
2009M06,"1,564,201",2.98,"687,195",-0.86,"3,189",-48.72,-,-,856,-59.64,"20,704",-6.81,"25,511",1.78,"678,520",10.23,-,-,"15,238",2.32,"132,988",-4.79,"1,325,959",3.46,"5,869",-7.00,"169,712",6.38,"383,056",9.01,"128,038",-0.31,"639,284",0.53,"65,193",0.38,514,-67.92,-,-,"78,826",0.80,"93,709",1.19
2009M07,"1,569,726",2.72,"687,363",-1.27,"3,426",-44.37,-,-,861,-48.16,"20,609",-6.83,"25,549",2.54,"690,238",11.49,-,-,"15,557",-1.78,"126,123",-11.29,"1,338,098",4.02,"5,757",-7.90,"172,246",6.84,"393,201",10.94,"126,835",-1.14,"640,059",0.60,"65,541",-0.16,275,-81.75,-,-,"71,578",-11.92,"94,234",0.99
2009M08,"1,571,614",2.86,"685,468",-1.80,"3,634",-40.38,-,-,866,-46.44,"20,564",-6.79,"25,870",-12.79,"694,250",13.10,-,-,"14,917",8.33,"126,045",-11.77,"1,339,258",3.90,"5,894",-16.27,"173,184",8.36,"393,867",11.10,"127,240",-2.33,"639,073",0.28,"66,395",4.51,279,-62.25,-,-,"70,643",-12.47,"95,039",1.04
2009M09,"1,581,816",3.65,"687,319",-1.33,"3,773",-26.96,-,-,876,-42.18,"20,307",-7.62,"25,930",-12.80,"702,633",14.52,-,-,"15,452",3.87,"125,526",-12.05,"1,347,114",4.93,"5,997",-36.73,"175,106",11.39,"399,614",14.67,"127,298",-3.26,"639,099",0.31,"66,833",2.98,267,-71.29,-,-,"71,915",-12.30,"95,687",1.31
2009M10,"1,594,787",4.88,"687,496",-1.72,"3,472",-39.46,-,-,892,-25.29,"20,561",-6.23,"26,014",-5.73,"704,790",14.84,-,-,"14,999",4.15,"136,563",0.09,"1,354,842",5.63,"7,006",27.85,"176,032",11.56,"404,858",16.12,"127,660",-4.16,"639,286",0.28,"64,481",0.25,477,-58.08,-,-,"79,419",2.74,"95,568",0.46
2009M11,"1,599,003",4.44,"688,133",-1.61,"3,549",-37.00,-,-,867,-33.26,"21,128",-2.72,"26,183",4.94,"710,255",14.00,-,-,"16,351",8.88,"132,537",-5.32,"1,360,344",5.69,"6,474",-0.55,"179,600",13.16,"408,179",16.58,"127,362",-4.40,"638,729",0.02,"64,478",-1.72,776,7.18,-,-,"78,169",-4.60,"95,236",-0.38
2009M12,"1,612,101",5.15,"689,440",-1.33,"3,507",-54.82,-,-,855,-35.37,"21,383",0.93,"26,337",5.47,"723,431",14.21,-,-,"15,393",0.03,"131,755",1.00,"1,375,451",5.74,"6,284",9.96,"183,072",13.16,"420,093",17.24,"127,491",-4.21,"638,511",-0.53,"64,677",-1.79,600,10.91,-,-,"79,350",6.76,"92,023",0.42
